Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel,thr_category,contentver,sig_flags
1,2017/04/18 15:01:02,1606050200,THREAT,vulnerability,1,2017/04/18 15:01:02,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 15:01:02,48124,2,52439,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1590139,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/18 14:55:23,1606050200,THREAT,vulnerability,1,2017/04/18 14:55:23,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 14:55:23,48108,1,49591,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1590137,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/18 14:55:23,1606050200,THREAT,vulnerability,1,2017/04/18 14:55:23,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 14:55:23,48107,1,59077,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1590136,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/18 14:55:13,1606050200,THREAT,vulnerability,1,2017/04/18 14:55:13,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 14:55:13,48065,1,49580,139,0,0,0x6000,tcp,alert,qnap%20nas/,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1590135,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/18 14:55:13,1606050200,THREAT,vulnerability,1,2017/04/18 14:55:13,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 14:55:13,48064,1,54058,137,0,0,0x6000,udp,alert,qnap%20nas/,NetBIOS nbtstat query(31707),any,informational,client-to-server,1590134,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/18 14:53:20,1606050200,THREAT,vulnerability,1,2017/04/18 14:53:20,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 14:53:20,48080,1,49402,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1590133,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/18 14:53:20,1606050200,THREAT,vulnerability,1,2017/04/18 14:53:20,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/18 14:53:20,48052,1,62672,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1590132,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/17 18:57:10,1606050200,THREAT,vulnerability,1,2017/04/17 18:57:10,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/17 18:57:10,31675,1,49767,445,0,0,0x6000,tcp,alert,qnap%20nas/,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1574799,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 03:53:09,1606050200,THREAT,vulnerability,1,2017/04/16 03:53:09,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 03:53:09,19462,1,52787,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1547391,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 03:53:09,1606050200,THREAT,vulnerability,1,2017/04/16 03:53:09,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 03:53:09,19459,1,51816,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1547390,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 03:51:44,1606050200,THREAT,vulnerability,1,2017/04/16 03:51:44,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 03:51:44,19374,1,52759,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1547380,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 03:51:44,1606050200,THREAT,vulnerability,1,2017/04/16 03:51:44,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 03:51:44,19354,1,54557,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1547379,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 03:51:04,1606050200,THREAT,vulnerability,1,2017/04/16 03:51:04,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 03:51:04,19276,1,52744,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1547374,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 03:51:04,1606050200,THREAT,vulnerability,1,2017/04/16 03:51:04,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 03:51:04,19275,1,55722,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1547373,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 02:50:40,1606050200,THREAT,vulnerability,1,2017/04/16 02:50:40,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:50:40,14940,1,51168,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546897,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 02:50:40,1606050200,THREAT,vulnerability,1,2017/04/16 02:50:40,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:50:40,14930,1,63512,137,0,0,0x6000,udp,alert,content-ingest.portal.jask.ai/,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546896,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 02:49:15,1606050200,THREAT,vulnerability,1,2017/04/16 02:49:15,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:49:15,14829,1,51122,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546884,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 02:49:15,1606050200,THREAT,vulnerability,1,2017/04/16 02:49:15,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:49:15,14828,1,49818,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546883,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 02:48:36,1606050200,THREAT,vulnerability,1,2017/04/16 02:48:36,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:48:36,14800,1,51107,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546878,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 02:48:36,1606050200,THREAT,vulnerability,1,2017/04/16 02:48:36,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:48:36,14796,1,59643,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546877,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 02:18:35,1606050200,THREAT,vulnerability,1,2017/04/16 02:18:35,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:18:35,12647,1,50346,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546683,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 02:18:35,1606050200,THREAT,vulnerability,1,2017/04/16 02:18:35,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 02:18:35,12646,1,59974,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546682,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:57:05,1606050200,THREAT,vulnerability,1,2017/04/16 01:57:05,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:57:05,10863,1,49546,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546450,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:57:05,1606050200,THREAT,vulnerability,1,2017/04/16 01:57:05,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:57:05,10831,1,62689,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546449,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:56:45,1606050200,THREAT,vulnerability,1,2017/04/16 01:56:45,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:56:45,10809,1,49537,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546448,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:56:45,1606050200,THREAT,vulnerability,1,2017/04/16 01:56:45,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:56:45,10845,1,64372,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546447,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:54:55,1606050200,THREAT,vulnerability,1,2017/04/16 01:54:55,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:54:55,10681,1,49492,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546445,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:54:55,1606050200,THREAT,vulnerability,1,2017/04/16 01:54:55,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:54:55,10714,1,65404,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546444,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:54:08,1606050200,THREAT,vulnerability,1,2017/04/16 01:54:08,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:54:08,10641,1,49440,139,0,0,0x6000,tcp,alert,srvsvc,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1546443,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:54:07,1606050200,THREAT,vulnerability,1,2017/04/16 01:54:07,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:54:07,10640,1,55801,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546442,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:52:45,1606050200,THREAT,vulnerability,1,2017/04/16 01:52:45,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:52:45,10630,1,49400,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546440,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:52:45,1606050200,THREAT,vulnerability,1,2017/04/16 01:52:45,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:52:45,10628,1,60243,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546439,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:52:25,1606050200,THREAT,vulnerability,1,2017/04/16 01:52:25,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:52:25,10623,1,49397,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546438,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:52:25,1606050200,THREAT,vulnerability,1,2017/04/16 01:52:25,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:52:25,10622,1,61060,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546437,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:49:54,1606050200,THREAT,vulnerability,1,2017/04/16 01:49:54,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:49:54,10600,1,49363,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546434,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:49:54,1606050200,THREAT,vulnerability,1,2017/04/16 01:49:54,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:49:54,10599,1,53104,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546433,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:49:02,1606050200,THREAT,vulnerability,1,2017/04/16 01:49:02,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:49:02,10588,1,49342,445,0,0,0x6000,tcp,alert,srvsvc,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1546432,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:48:54,1606050200,THREAT,vulnerability,1,2017/04/16 01:48:54,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:48:54,10582,1,49335,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546431,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:48:54,1606050200,THREAT,vulnerability,1,2017/04/16 01:48:54,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:48:54,10580,1,52836,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546430,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:45:03,1606050200,THREAT,vulnerability,1,2017/04/16 01:45:03,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:45:03,10536,1,49492,445,0,0,0x6000,tcp,alert,srvsvc,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1546427,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:41:34,1606050200,THREAT,vulnerability,1,2017/04/16 01:41:34,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:41:34,10493,1,49380,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546424,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:41:34,1606050200,THREAT,vulnerability,1,2017/04/16 01:41:34,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:41:34,10492,1,59226,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546423,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:40:23,1606050200,THREAT,vulnerability,1,2017/04/16 01:40:23,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:40:23,10474,1,49337,445,0,0,0x6000,tcp,alert,srvsvc,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1546422,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/16 01:40:14,1606050200,THREAT,vulnerability,1,2017/04/16 01:40:14,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:40:14,10435,1,49333,139,0,0,0x6000,tcp,alert,,Microsoft Windows SMB Negotiate Request(35364),any,informational,client-to-server,1546421,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,brute-force,AppThreat-675-3915,0x0
1,2017/04/16 01:40:14,1606050200,THREAT,vulnerability,1,2017/04/16 01:40:14,192.168.4.51,192.168.4.200,,,kkctf,,,netbios-ns,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/16 01:40:14,10434,1,51944,137,0,0,0x6000,udp,alert,,NetBIOS nbtstat query(31707),any,informational,client-to-server,1546420,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 17:29:21,1606050200,THREAT,vulnerability,1,2017/04/15 17:29:21,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 17:29:21,46041,1,54246,445,0,0,0x6000,tcp,alert,srvsvc,Microsoft Windows Server Service NetrShareEnum access(30862),any,informational,client-to-server,1546168,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
1,2017/04/15 15:51:30,1606050200,THREAT,vulnerability,1,2017/04/15 15:51:30,192.168.4.51,192.168.4.200,,,kkctf,,,ms-ds-smb,vsys1,untrust,trust,ethernet1/1,ethernet1/2,JASK,2017/04/15 15:51:30,41657,1,53122,445,0,0,0x6000,tcp,alert,.DS_Store,SMB Fragment Packet Found(32332),any,medium,client-to-server,1546106,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,info-leak,AppThreat-675-3915,0x0
